"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00055733","MONUMENT 3 S, CO US","2010-03-25",,,,,,"0.0",,"30","8","11",,,"    1",,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-03-26",,,,,,"0.0",,"42","9","25",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-03-27",,,,,,,,"46","25","26",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-03-28",,,,,,,,"39","24","27",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-03-29",,,,,,"0.0",,"56","22","41",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-03-30",,,,,,"0.0",,"64","40","54",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-03-31",,,,,,"0.0","0.0","74","46","51",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-01",,,,,,"0.0","0.0","64","39","48",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-02",,,,,,"0.0","0.0","59","25","25",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-03",,,,,,"0.0","0.0","42","24","34",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-04",,,,,,"0.0","0.0","54","29","31",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-05",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-06",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-08",,,,,,"0.0",,,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-09",,,,,,"0.0",,,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-10",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-11",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-12",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-13",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-14",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-15",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-16",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-17",,,,,,"0.0","0.0",,,,,,"    1",,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-18",,,"0.22",,,"0.0","0.0",,,,,,"    1",,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-19",,,,,,"0.0","0.0",,,,,,"    1","    1",,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-20",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-21",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-22",,,,,,,"0.0",,,,,,,"    1",,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-23",,,,,,,,,,,,,,"    1","    1",,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-24",,,,,,"0.0",,,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-25",,,,,,"0.0",,,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-26",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-27",,,"1.29",,,"0.0",,,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-28",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-04-29",,,,,,"0.0","0.0",,,,,,,,,,,"    1"
"USC00055733","MONUMENT 3 S, CO US","2010-04-30",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-01",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-02",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-04",,,,,,"0.0",,,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-05",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-06",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-07",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-08",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-09",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-10",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-11",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-12",,,,,,"0.0",,,,,,,,"    1",,"    1",,
"USC00055733","MONUMENT 3 S, CO US","2010-05-14",,,,,,"0.0",,,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-15",,,,,,,"0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-16",,,,,,"0.0","0.0",,,,,,,"    1",,"    1",,
"USC00055733","MONUMENT 3 S, CO US","2010-05-17",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-18",,,,,,"0.0","0.0",,,,,,,"    1",,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-19",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-20",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-21",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-22",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-23",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-24",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-25",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-26",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-27",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-28",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-29",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-30",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-05-31",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-01",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-02",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-03",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-04",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-05",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-06",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-07",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-08",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-09",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-10",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-11",,,,,"0.00","0.0","0.0","84","50","54",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-12",,,,,"0.00","0.0","0.0","74","43","43",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-13",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-14",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-15",,,,,"0.42","0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-16",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-17",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-18",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-19",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-20",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-21",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-22",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-23",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-24",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-25",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-26",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-27",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-28",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-29",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-06-30",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-01",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-02",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-03",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-04",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-05",,,,,,"0.0","0.0",,,,,,,"    1",,"    1",,
"USC00055733","MONUMENT 3 S, CO US","2010-07-06",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-07",,,,,,"0.0","0.0",,,,,,,"    1",,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-08",,,,,,"0.0","0.0",,,,,,,"    1",,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-09",,,,,,"0.0","0.0",,,,,,,"    1",,"    1",,
"USC00055733","MONUMENT 3 S, CO US","2010-07-10",,,,,,"0.0","0.0",,,,,,,"    1",,"    1",,
"USC00055733","MONUMENT 3 S, CO US","2010-07-11",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-12",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-13",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-14",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-15",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-16",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-17",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-18",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-19",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-20",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-21",,,,,,"0.0","0.0",,,,,,,"    1",,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-22",,,,,,"0.0","0.0",,,,,,,"    1",,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-23",,,,,,"0.0","0.0",,,,,,,"    1",,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-25",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-26",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-27",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-28",,,,,,"0.0","0.0",,,,,,"    1",,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-29",,,,,"0.00","0.0","0.0","83","52","54",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-30",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-07-31",,,,,,"0.0","0.0",,,,,,,"    1",,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-01",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-02",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-03",,,,,,"0.0","0.0",,,,,,,"    1",,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-04",,,,,,"0.0","0.0",,,,,,,"    1",,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-05",,,,,,"0.0","0.0",,,,,,,"    1",,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-06",,,,,,"0.0","0.0",,,,,,,"    1",,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-07",,,,,,"0.0","0.0",,,,,,,"    1",,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-08",,,,,,"0.0","0.0",,,,,,,"    1",,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-09",,,,,,"0.0","0.0",,,,,,,"    1",,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-10",,,,,,"0.0","0.0",,,,,,,"    1",,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-11",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-12",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-13",,,,,"0.00","0.0","0.0","82","46","47",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-14",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-15",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-16",,,,,"0.00","0.0","0.0","79","46","58",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-17",,,,,"0.56","0.0","0.0","71","47","48",,,,"    1",,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-18",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-19",,,,,,"0.0","0.0",,,,,,,"    1",,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-20",,,,,,"0.0","0.0",,,,,,,"    1",,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-21",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-22",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-23",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-24",,,,,,"0.0","0.0",,,,,,,"    1",,,,"    1"
"USC00055733","MONUMENT 3 S, CO US","2010-08-25",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-26",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-27",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-28",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-29",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-30",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-08-31",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-01",,,,,,"0.0","0.0",,,,,,,"    1",,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-02",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-03",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-04",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-05",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-06",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-07",,,,,"0.00","0.0","0.0","83","37","39",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-08",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-09",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-10",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-11",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-12",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-13",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-14",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-15",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-16",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-17",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-18",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-19",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-20",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-21",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-22",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-23",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-24",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-25",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-26",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-27",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-28",,,,,"0.00","0.0","0.0","80","42","44",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-29",,,,,"0.00","0.0","0.0","86","41","58",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-09-30",,,,,"0.00","0.0","0.0","79","40","40",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-01",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-02",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-03",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-04",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-05",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-06",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-07",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-08",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-09",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-10",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-11",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-12",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-13",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-14",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-15",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-16",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-17",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-18",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-19",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-20",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-21",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-22",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-23",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-24",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-25",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-26",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-27",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-28",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-29",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-30",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-10-31",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-01",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-02",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-03",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-04",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-05",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-06",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-07",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-08",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-09",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-11",,,,,,,,,,,,,"    1",,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-12",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-13",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-14",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-15",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-16",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-19",,,,,,"0.0",,,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-20",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-21",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-22",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-23",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-24",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-25",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-26",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-27",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-11-28",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-12-01",,,,,,"0.0",,,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-12-02",,,,,,"0.0",,,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-12-03",,,,,"0.00","0.0","0.0","50","23","49",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-12-04",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-12-05",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-12-06",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-12-07",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-12-08",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-12-09",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-12-10",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-12-11",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2010-12-12",,,,,,"0.0","0.0",,,,,,,,,,,
